gpLine	SeqName	Position
844	"atg000456l"	179234235.0
845	"atg000457l"	179349339.0
846	"atg000458l"	179384812.0
847	"atg000459l"	179425945.0
848	"atg000460l"	179452897.0
849	"atg000461l"	179727746.0
850	"atg000462l"	179768607.0
851	"atg000463l"	179834766.0
852	"atg000464l"	180225316.0
853	"atg000465l"	180254572.0
854	"atg000466l"	180281100.0
855	"atg000467l"	180303658.0
856	"atg000468l"	180316807.0
857	"atg000469l"	180357556.0
858	"atg000470l"	180380909.0
859	"atg000471l"	180427077.0
860	"atg000472l"	180472415.0
861	"atg000473l"	180676553.0
862	"atg000474l"	180706665.0
863	"atg000475l"	180738818.0
864	"atg000476l"	180769155.0
865	"atg000477l"	180814249.0
866	"atg000478l"	180840346.0
867	"atg000479l"	180889133.0
868	"atg000480l"	180911019.0
869	"atg000481l"	180922481.0
870	"atg000482l"	181382538.0
871	"atg000483l"	181419702.0
872	"atg000484l"	181444108.0
873	"atg000485l"	181514609.0
874	"atg000486l"	181554189.0
875	"atg000487l"	181740708.0
876	"atg000488l"	181771386.0
877	"atg000489l"	181812371.0
878	"atg000490l"	182968199.0
879	"atg000491l"	182991740.0
880	"atg000492l"	183079327.0
881	"atg000493l"	183118337.0
882	"atg000494l"	183155899.0
883	"atg000495l"	183325363.0
884	"atg000496l"	183354661.0
885	"atg000497l"	183463395.0
886	"atg000498l"	183924279.0
887	"atg000499l"	183956288.0
888	"atg000500l"	184028102.0
889	"atg000501l"	184186176.0
890	"atg000502l"	184213625.0
891	"atg000503l"	184690930.0
892	"atg000504l"	184785939.0
893	"atg000505l"	184810609.0
894	"atg000506l"	184853441.0
895	"atg000507l"	184889268.0
896	"atg000508l"	184981569.0
897	"atg000509l"	185008619.0
898	"atg000510l"	185044648.0
899	"atg000511l"	185082229.0
900	"atg000512l"	185263703.0
901	"atg000513l"	185306145.0
902	"atg000514l"	185357932.0
903	"atg000515l"	185383053.0
904	"atg000516l"	185412504.0
905	"atg000517l"	185913906.0
906	"atg000518l"	185959335.0
907	"atg000519l"	186002639.0
908	"atg000520l"	186221180.0
909	"atg000521l"	186519713.0
910	"atg000522l"	186555215.0
911	"atg000523l"	186686921.0
912	"atg000524l"	187280812.0
913	"atg000525l"	187296947.0
914	"atg000526l"	187649041.0
915	"atg000527l"	187682744.0
916	"atg000528l"	187708926.0
917	"atg000529l"	187730843.0
918	"atg000530l"	187785550.0
919	"atg000531l"	188139949.0
920	"atg000532l"	188174646.0
921	"atg000533l"	188248560.0
922	"atg000534l"	188552449.0
923	"atg000535l"	188758821.0
924	"atg000536l"	188778975.0
925	"atg000537l"	188810790.0
926	"atg000538l"	188836941.0
927	"atg000539l"	189209552.0
928	"atg000540l"	189234557.0
929	"atg000541l"	189283097.0
930	"atg000542l"	189299106.0
931	"atg000543l"	189339775.0
932	"atg000544l"	189358097.0
933	"atg000545l"	189382315.0
934	"atg000546l"	189411738.0
935	"atg000547l"	189430904.0
936	"atg000548l"	189935715.0
937	"atg000549l"	189964732.0
938	"atg000550l"	189976013.0
939	"atg000551l"	190003621.0
940	"atg000552l"	190050537.0
941	"atg000553l"	190082803.0
942	"atg000554l"	190128142.0
943	"atg000555l"	190199721.0
944	"atg000556l"	190219644.0
945	"atg000557l"	190312884.0
946	"atg000558l"	190363964.0
947	"atg000559l"	190415815.0
948	"atg000560l"	190783011.0
949	"atg000561l"	190805829.0
950	"atg000562l"	190867909.0
951	"atg000563l"	191044779.0
952	"atg000564l"	191074643.0
953	"atg000565l"	191115014.0
954	"atg000566l"	191161587.0
955	"atg000567l"	191201428.0
956	"atg000568l"	191242433.0
957	"atg000569l"	191343059.0
958	"atg000570l"	191365853.0
959	"atg000571l"	191974544.0
960	"atg000572l"	191998455.0
961	"atg000573l"	192025410.0
962	"atg000574l"	192419130.0
963	"atg000575l"	192464266.0
964	"atg000576l"	192509082.0
965	"atg000577l"	192555408.0
966	"atg000578l"	192585164.0
967	"atg000579l"	192749580.0
968	"atg000580l"	193064166.0
969	"atg000581l"	193398535.0
970	"atg000582l"	193440311.0
971	"atg000583l"	193847024.0
972	"atg000584l"	193887767.0
973	"atg000585l"	193907820.0
974	"atg000586l"	194052723.0
975	"atg000587l"	194095930.0
976	"atg000588l"	194132625.0
977	"atg000589l"	194182726.0
978	"atg000590l"	194208104.0
979	"atg000591l"	194628165.0
980	"atg000592l"	194644994.0
981	"atg000593l"	194672190.0
982	"atg000594l"	194851404.0
983	"atg000595l"	194942243.0
984	"atg000596l"	194958905.0
985	"atg000597l"	194973052.0
986	"atg000598l"	195015867.0
987	"atg000599l"	195050227.0
988	"atg000600l"	195071450.0
989	"atg000601l"	195266790.0
990	"atg000602l"	195941760.0
991	"atg000603l"	196108844.0
992	"atg000604l"	196134978.0
993	"atg000605l"	196168310.0
994	"atg000606l"	196437290.0
995	"atg000607l"	196599090.0
996	"atg000608l"	196623595.0
997	"atg000609l"	196663102.0
998	"atg000610l"	196700599.0
999	"atg000611l"	196713028.0
1000	"atg000612l"	196745009.0
1001	"atg000613l"	196795389.0
1002	"atg000614l"	196832608.0
1003	"atg000615l"	196861040.0
1004	"atg000616l"	196980166.0
1005	"atg000617l"	197015928.0
1006	"atg000618l"	197059738.0
1007	"atg000619l"	197096683.0
1008	"atg000620l"	197451813.0
1009	"atg000621l"	199164838.0
1010	"atg000622l"	199293370.0
1011	"atg000623l"	199308583.0
1012	"atg000624l"	199505102.0
1013	"atg000625l"	199605065.0
1014	"atg000626l"	199631711.0
1015	"atg000627l"	199656350.0
1016	"atg000628l"	199689738.0
1017	"atg000629l"	200272079.0
1018	"atg000630l"	200291264.0
1019	"atg000631l"	200379369.0
1020	"atg000632l"	200409966.0
1021	"atg000633l"	200441224.0
1022	"atg000634l"	200465018.0
1023	"atg000635l"	200473928.0
1024	"atg000636l"	200495143.0
1025	"atg000637l"	200532685.0
1026	"atg000638l"	200558164.0
1027	"atg000639l"	200579746.0
1028	"atg000640l"	200603702.0
1029	"atg000641l"	200632317.0
1030	"atg000642l"	200891409.0
1031	"atg000643l"	201334687.0
1032	"atg000644l"	201386652.0
1033	"atg000645l"	201444061.0
1034	"atg000646l"	202105454.0
1035	"atg000647l"	202119180.0
1036	"atg000648l"	202385972.0
1037	"atg000649l"	202409995.0
1038	"atg000650l"	202452098.0
1039	"atg000651l"	202651843.0
1040	"atg000652l"	202688797.0
1041	"atg000653l"	202722954.0
1042	"atg000654l"	202778341.0
1043	"atg000655l"	202959905.0
1044	"atg000656l"	203070101.0
1045	"atg000657l"	203117556.0
1046	"atg000658l"	203141303.0
1047	"atg000659l"	203184038.0
1048	"atg000660l"	203248854.0
1049	"atg000661l"	203273307.0
1050	"atg000662l"	203292215.0
1051	"atg000663l"	203334792.0
1052	"atg000664l"	203351002.0
1053	"atg000665l"	203375344.0
1054	"atg000666l"	203415163.0
1055	"atg000667l"	203559169.0
1056	"atg000668l"	203810522.0
1057	"atg000669l"	203833003.0
1058	"atg000670l"	203882747.0
1059	"atg000671l"	204046562.0
1060	"atg000672l"	204075507.0
1061	"atg000673l"	204103422.0
1062	"atg000674l"	204121835.0
1063	"atg000675l"	204332794.0
1064	"atg000676l"	204364680.0
1065	"atg000677l"	204414240.0
1066	"atg000678l"	204450160.0
1067	"atg000679l"	204492125.0
1068	"atg000680l"	204777622.0
1069	"atg000681l"	204805159.0
1070	"atg000682l"	204866245.0
1071	"atg000683l"	204896953.0
1072	"atg000684l"	204952246.0
1073	"atg000685l"	205155631.0
1074	"atg000686l"	205177085.0
1075	"atg000687l"	205221315.0
1076	"atg000688l"	205261527.0
1077	"atg000689l"	205289600.0
1078	"atg000690l"	205326206.0
1079	"atg000691l"	205371492.0
1080	"atg000692l"	205463817.0
1081	"atg000693l"	205505728.0
1082	"atg000694l"	205537885.0
1083	"atg000695l"	205590048.0
1084	"atg000696l"	205617098.0
1085	"atg000697l"	205676331.0
1086	"atg000698l"	205852390.0
1087	"atg000699l"	205882164.0
1088	"atg000700l"	206101984.0
1089	"atg000701l"	206125533.0
1090	"atg000702l"	206192008.0
1091	"atg000703l"	206363549.0
1092	"atg000704l"	206415739.0
1093	"atg000705l"	206442892.0
1094	"atg000706l"	206508998.0
1095	"atg000707l"	206687582.0
1096	"atg000708l"	206712550.0
1097	"atg000709l"	206894785.0
1098	"atg000710l"	206920526.0
1099	"atg000711l"	207125887.0
1100	"atg000712l"	207168286.0
1101	"atg000713l"	207198659.0
1102	"atg000714l"	207241739.0
1103	"atg000715l"	207271042.0
1104	"atg000716l"	207339902.0
1105	"atg000717l"	207362970.0
1106	"atg000718l"	207400342.0
1107	"atg000719l"	207470175.0
1108	"atg000720l"	207513223.0
1109	"atg000721l"	207535690.0
1110	"atg000722l"	207570181.0
1111	"atg000723l"	207578760.0
1112	"atg000724l"	207622846.0
1113	"atg000725l"	207660502.0
1114	"atg000726l"	207771602.0
1115	"atg000727l"	207840659.0
1116	"atg000728l"	207866851.0
1117	"atg000729l"	208158372.0
1118	"atg000730l"	208195221.0
1119	"atg000731l"	208220445.0
1120	"atg000732l"	208234330.0
1121	"atg000733l"	208308186.0
1122	"atg000734l"	208336086.0
1123	"atg000735l"	208380853.0
1124	"atg000736l"	208415823.0
1125	"atg000737l"	208461919.0
1126	"atg000738l"	208480464.0
1127	"atg000739l"	208522791.0
1128	"atg000740l"	208550049.0
1129	"atg000741l"	208719017.0
1130	"atg000742l"	208766205.0
1131	"atg000743l"	208820361.0
1132	"atg000744l"	208862797.0
1133	"atg000745l"	208901378.0
1134	"atg000746l"	208941395.0
1135	"atg000747l"	208990195.0
1136	"atg000748l"	209013310.0
1137	"atg000749l"	209038631.0
1138	"atg000750l"	209082603.0
1139	"atg000751l"	209095296.0
1140	"atg000752l"	209332987.0
1141	"atg000753l"	209758659.0
1142	"atg000754l"	209807890.0
1143	"atg000755l"	209847461.0
1144	"atg000756l"	209883504.0
1145	"atg000757l"	209928073.0
1146	"atg000758l"	209979542.0
1147	"atg000759l"	210036706.0
1148	"atg000760l"	210064198.0
1149	"atg000761l"	210072636.0
1150	"atg000762l"	210117813.0
1151	"atg000763l"	210143657.0
1152	"atg000764l"	210190978.0
1153	"atg000765l"	210214083.0
1154	"atg000766l"	210242789.0
1155	"atg000767l"	210292068.0
1156	"atg000768l"	210324872.0
1157	"atg000769l"	210559763.0
1158	"atg000770l"	210811327.0
1159	"atg000771l"	210847287.0
1160	"atg000772l"	210875008.0
1161	"atg000773l"	210910178.0
1162	"atg000774l"	210937599.0
1163	"atg000775l"	210968557.0
1164	"atg000776l"	210996939.0
1165	"atg000777l"	211054109.0
1166	"atg000778l"	211085641.0
1167	"atg000779l"	211131997.0
1168	"atg000780l"	211175630.0
1169	"atg000781l"	211275314.0
1170	"atg000782l"	211335565.0
1171	"atg000783l"	211450486.0
1172	"atg000784l"	211496028.0
1173	"atg000785l"	211624680.0
1174	"atg000786l"	211885897.0
1175	"atg000787l"	211911688.0
1176	"atg000788l"	211957964.0
1177	"atg000789l"	211982156.0
1178	"atg000790l"	212028891.0
1179	"atg000791l"	212045410.0
1180	"atg000792l"	212106045.0
1181	"atg000793l"	212144559.0
1182	"atg000794l"	212189093.0
1183	"atg000795l"	212332814.0
1184	"atg000796l"	212501841.0
1185	"atg000797l"	212519328.0
1186	"atg000798l"	213041934.0
1187	"atg000799l"	213057767.0
1188	"atg000800l"	213101178.0
1189	"atg000801l"	213144971.0
1190	"atg000802l"	213224648.0
1191	"atg000803l"	213269578.0
1192	"atg000804l"	213285385.0
1193	"atg000805l"	213312295.0
1194	"atg000806l"	213334997.0
1195	"atg000807l"	213358755.0
1196	"atg000808l"	213386578.0
1197	"atg000809l"	213440427.0
1198	"atg000810l"	213739964.0
1199	"atg000811l"	213756493.0
1200	"atg000812l"	213769890.0
1201	"atg000813l"	213804099.0
1202	"atg000814l"	213868205.0
1203	"atg000815l"	213892366.0
1204	"atg000816l"	214090572.0
1205	"atg000817l"	214117927.0
1206	"atg000818l"	214162220.0
1207	"atg000819l"	214521258.0
1208	"atg000820l"	214571635.0
1209	"atg000821l"	214596649.0
1210	"atg000822l"	214642070.0
1211	"atg000823l"	214686880.0
1212	"atg000824l"	214756658.0
1213	"atg000825l"	214793948.0
1214	"atg000826l"	214817098.0
1215	"atg000827l"	214843739.0
1216	"atg000828l"	214868598.0
1217	"atg000829l"	214906880.0
1218	"atg000830l"	214980716.0
1219	"atg000831l"	215075304.0
1220	"atg000832l"	215093730.0
1221	"atg000833l"	215140795.0
1222	"atg000834l"	215174696.0
1223	"atg000835l"	215538740.0
1224	"atg000836l"	215571350.0
1225	"atg000837l"	215641690.0
1226	"atg000838l"	215681434.0
1227	"atg000839l"	215701188.0
1228	"atg000840l"	215745512.0
1229	"atg000841l"	215800375.0
1230	"atg000842l"	215815829.0
1231	"atg000843l"	215843369.0
1232	"atg000844l"	215871109.0
1233	"atg000845l"	215877543.0
1234	"atg000846l"	215913684.0
1235	"atg000847l"	215951070.0
1236	"atg000848l"	216006567.0
1237	"atg000849l"	216124793.0
1238	"atg000850l"	216180496.0
1239	"atg000851l"	216323819.0
1240	"atg000852l"	216339804.0
1241	"atg000853l"	216524450.0
1242	"atg000854l"	216550361.0
1243	"atg000855l"	216573739.0
1244	"atg000856l"	216620994.0
1245	"atg000857l"	216670803.0
1246	"atg000858l"	216938126.0
1247	"atg000859l"	216953883.0
1248	"atg000860l"	216997396.0
1249	"atg000861l"	217040013.0
1250	"atg000862l"	217089240.0
1251	"atg000863l"	217136928.0
1252	"atg000864l"	217267226.0
1253	"atg000865l"	217361103.0
1254	"atg000866l"	217398343.0
1255	"atg000867l"	217446372.0
1256	"atg000868l"	217503211.0
1257	"atg000869l"	217531474.0
1258	"atg000870l"	217575343.0
1259	"atg000871l"	217672964.0
1260	"atg000872l"	217736023.0
1261	"atg000873l"	217786430.0
1262	"atg000874l"	217877507.0
1263	"atg000875l"	218006296.0
1264	"atg000876l"	218036630.0
1265	"atg000877l"	218061880.0
1266	"atg000878l"	218080208.0
1267	"atg000879l"	218157407.0
1268	"atg000880l"	218198017.0
1269	"atg000881l"	218308957.0
1270	"atg000882l"	218337142.0
1271	"atg000883l"	218411516.0
1272	"atg000884l"	218453159.0
1273	"atg000885l"	218491912.0
1274	"atg000886l"	218513141.0
1275	"atg000887l"	218544940.0
1276	"atg000888l"	218599586.0
1277	"atg000889l"	218638604.0
1278	"atg000890l"	218662278.0
1279	"atg000891l"	218717113.0
1280	"atg000892l"	218740515.0
1281	"atg000893l"	218770751.0
1282	"atg000894l"	218807624.0
1283	"atg000895l"	218824786.0
1284	"atg000896l"	218850480.0
1285	"atg000897l"	218874845.0
1286	"atg000898l"	218904630.0
1287	"atg000899l"	218945988.0
1288	"atg000900l"	218975603.0
1289	"atg000901l"	219009607.0
1290	"atg000902l"	219053970.0
1291	"atg000903l"	219095331.0
1292	"atg000904l"	219134306.0
1293	"atg000905l"	219177560.0
1294	"atg000906l"	219221656.0
1295	"atg000907l"	219241034.0
1296	"atg000908l"	219276418.0
1297	"atg000909l"	219359712.0
1298	"atg000910l"	219413336.0
1299	"atg000911l"	219434595.0
1300	"atg000912l"	219451207.0
1301	"atg000913l"	219474032.0
1302	"atg000914l"	219516892.0
1303	"atg000915l"	219559655.0
1304	"atg000916l"	219604565.0
1305	"atg000917l"	219652095.0
1306	"atg000918l"	219800233.0
1307	"atg000919l"	219843364.0
1308	"atg000920l"	220019027.0
1309	"atg000921l"	220058189.0
1310	"atg000922l"	220089953.0
1311	"atg000923l"	220130931.0
1312	"atg000924l"	220156958.0
1313	"atg000925l"	220199891.0
1314	"atg000926l"	220242144.0
1315	"atg000927l"	220272814.0
1316	"atg000928l"	220296794.0
1317	"atg000929l"	220314705.0
1318	"atg000930l"	220340910.0
1319	"atg000931l"	220382235.0
1320	"atg000932l"	220409162.0
1321	"atg000933l"	220493302.0
1322	"atg000934l"	220594211.0
1323	"atg000935l"	220621761.0
1324	"atg000936l"	220693185.0
1325	"atg000937l"	220712992.0
1326	"atg000938l"	220746392.0
1327	"atg000939l"	220786641.0
1328	"atg000940l"	220808659.0
1329	"atg000941l"	220851149.0
1330	"atg000942l"	220904804.0
1331	"atg000943l"	220972185.0
1332	"atg000944l"	221012351.0
1333	"atg000945l"	221053053.0
1334	"atg000946l"	221078323.0
1335	"atg000947l"	221128043.0
1336	"atg000948l"	221146647.0
1337	"atg000949l"	221179061.0
1338	"atg000950l"	221236932.0
1339	"atg000951l"	221254353.0
1340	"atg000952l"	221299709.0
1341	"atg000953l"	221333816.0
1342	"atg000954l"	221350841.0
1343	"atg000955l"	221392023.0
1344	"atg000956l"	221423816.0
1345	"atg000957l"	221438992.0
1346	"atg000958l"	221483776.0
1347	"atg000959l"	221523068.0
1348	"atg000960l"	221540409.0
1349	"atg000961l"	221556621.0
1350	"atg000962l"	221572941.0
1351	"atg000963l"	221600881.0
1352	"atg000964l"	221651844.0
1353	"atg000965l"	221789394.0
1354	"atg000966l"	221813049.0
1355	"atg000967l"	221841631.0
1356	"atg000968l"	221920669.0
1357	"atg000969l"	221936079.0
1358	"atg000970l"	221955101.0
1359	"atg000971l"	221999653.0
1360	"atg000972l"	222025076.0
1361	"atg000973l"	222088817.0
1362	"atg000974l"	222134653.0
1363	"atg000975l"	222160124.0
1364	"atg000976l"	222197107.0
1365	"atg000977l"	222216595.0
1366	"atg000978l"	222261497.0
1367	"atg000979l"	222299682.0
1368	"atg000980l"	222332057.0
1369	"atg000981l"	222396950.0
1370	"atg000982l"	222440096.0
1371	"atg000983l"	222479034.0
1372	"atg000984l"	222522042.0
1373	"atg000985l"	222558104.0
1374	"atg000986l"	222585645.0
1375	"atg000987l"	222607044.0
1376	"atg000988l"	222641562.0
1377	"atg000989l"	222660748.0
1378	"atg000990l"	222706491.0
1379	"atg000991l"	222748270.0
1380	"atg000992l"	222782269.0
1381	"atg000993l"	222822809.0
1382	"atg000994l"	222836800.0
1383	"atg000995l"	222869161.0
1384	"atg000996l"	223070423.0
1385	"atg000997l"	223160259.0
1386	"atg000998l"	223193888.0
1387	"atg000999l"	223240395.0
1388	"atg001000l"	223283171.0
1389	"atg001001l"	223320334.0
1390	"atg001002l"	223348808.0
1391	"atg001003l"	223509424.0
1392	"atg001004l"	223547821.0
1393	"atg001005l"	223568402.0
1394	"atg001006l"	223583855.0
1395	"atg001007l"	223663836.0
1396	"atg001008l"	223768625.0
1397	"atg001009l"	223788428.0
1398	"atg001010l"	223882218.0
1399	"atg001011l"	223911205.0
1400	"atg001012l"	223963212.0
1401	"atg001013l"	223983513.0
1402	"atg001014l"	224239172.0
1403	"atg001015l"	224288079.0
1404	"atg001016l"	224375138.0
1405	"atg001017l"	224393984.0
1406	"atg001018l"	224418676.0
1407	"atg001019l"	224463438.0
1408	"atg001020l"	224482717.0
1409	"atg001021l"	224537246.0
1410	"atg001022l"	224564246.0
1411	"atg001023l"	224606000.0
1412	"atg001024l"	224811187.0
1413	"atg001025l"	224863814.0
1414	"atg001026l"	224907416.0
1415	"atg001027l"	224964176.0
1416	"atg001028l"	225006165.0
1417	"atg001029l"	225024142.0
1418	"atg001030l"	225051303.0
1419	"atg001031l"	225092820.0
1420	"atg001032l"	225107349.0
1421	"atg001033l"	225137528.0
1422	"atg001034l"	225188609.0
1423	"atg001035l"	225219130.0
1424	"atg001036l"	225233549.0
1425	"atg001037l"	225265075.0
1426	"atg001038l"	225367464.0
1427	"atg001039l"	225397529.0
1428	"atg001040l"	225419917.0
1429	"atg001041l"	225487028.0
1430	"atg001042l"	225521486.0
1431	"atg001043l"	225698098.0
1432	"atg001044l"	225734473.0
1433	"atg001045l"	225774361.0
1434	"atg001046l"	225835873.0
1435	"atg001047l"	225874229.0
1436	"atg001048l"	225990345.0
1437	"atg001049l"	226023692.0
1438	"atg001050l"	226051144.0
1439	"atg001051l"	226078590.0
1440	"atg001052l"	226104473.0
1441	"atg001053l"	226142882.0
1442	"atg001054l"	226303726.0
1443	"atg001055l"	226331755.0
1444	"atg001056l"	226364272.0
1445	"atg001057l"	226395654.0
1446	"atg001058l"	226437965.0
1447	"atg001059l"	226472671.0
1448	"atg001060l"	226497344.0
1449	"atg001061l"	226617015.0
1450	"atg001062l"	226656377.0
1451	"atg001063l"	226675270.0
1452	"atg001064l"	226712928.0
1453	"atg001065l"	226744170.0
1454	"atg001066l"	226782003.0
1455	"atg001067l"	226812888.0
1456	"atg001068l"	226833242.0
1457	"atg001069l"	226856508.0
1458	"atg001070l"	226892866.0
1459	"atg001071l"	226943587.0
1460	"atg001072l"	226966704.0
1461	"atg001073l"	227007087.0
1462	"atg001074l"	227052574.0
1463	"atg001075l"	227075377.0
1464	"atg001076l"	227165523.0
1465	"atg001077l"	227193216.0
1466	"atg001078l"	227231314.0
1467	"atg001079l"	227349728.0
1468	"atg001080l"	227375329.0
1469	"atg001081l"	227401948.0
1470	"atg001082l"	227416490.0
1471	"atg001083l"	227445234.0
1472	"atg001084l"	227460159.0
1473	"atg001085l"	227483051.0
1474	"atg001086l"	227508415.0
1475	"atg001087l"	227588652.0
1476	"atg001088l"	227627873.0
1477	"atg001089l"	227770587.0
1478	"atg001090l"	227809474.0
1479	"atg001091l"	227826925.0
1480	"atg001092l"	227883814.0
1481	"atg001093l"	227918370.0
1482	"atg001094l"	227959459.0
1483	"atg001095l"	228005338.0
1484	"atg001096l"	228050902.0
1485	"atg001097l"	228463049.0
1486	"atg001098l"	228527012.0
1487	"atg001099l"	228556921.0
1488	"atg001100l"	228594442.0
1489	"atg001101l"	228614643.0
1490	"atg001102l"	228654604.0
1491	"atg001103l"	228716650.0
1492	"atg001104l"	228768480.0
1493	"atg001105l"	228798625.0
1494	"atg001106l"	228840489.0
1495	"atg001107l"	228868838.0
1496	"atg001108l"	228932836.0
1497	"atg001109l"	228961009.0
1498	"atg001110l"	228995971.0
1499	"atg001111l"	229019347.0
1500	"atg001112l"	229047553.0
1501	"atg001113l"	229066578.0
1502	"atg001114l"	229099258.0
1503	"atg001115l"	229163313.0
1504	"atg001116l"	229185167.0
1505	"atg001117l"	229227704.0
1506	"atg001118l"	229297768.0
1507	"atg001119l"	229313522.0
1508	"atg001120l"	229345172.0
1509	"atg001121l"	229367080.0
1510	"atg001122l"	229390957.0
1511	"atg001123l"	229431877.0
1512	"atg001124l"	229472566.0
1513	"atg001125l"	229510649.0
1514	"atg001126l"	229535912.0
1515	"atg001127l"	229582131.0
1516	"atg001128l"	229615189.0
1517	"atg001129l"	229657059.0
1518	"atg001130l"	229675736.0
1519	"atg001131l"	229714942.0
1520	"atg001132l"	229742388.0
1521	"atg001133l"	229767039.0
1522	"atg001134l"	229796125.0
1523	"atg001135l"	229839865.0
1524	"atg001136l"	229888350.0
1525	"atg001137l"	230031392.0
1526	"atg001138l"	230051267.0
1527	"atg001139l"	230092311.0
1528	"atg001140l"	230122566.0
1529	"atg001141l"	230304423.0
1530	"atg001142l"	230341558.0
1531	"atg001143l"	230392747.0
1532	"atg001144l"	230513306.0
1533	"atg001145l"	230537414.0
1534	"atg001146l"	230556863.0
1535	"atg001147l"	230600180.0
1536	"atg001148l"	230640381.0
1537	"atg001149l"	230666048.0
1538	"atg001150l"	230700009.0
1539	"atg001151l"	230795819.0
1540	"atg001152l"	230879359.0
1541	"atg001153l"	230893840.0
